0,1,poisonous,odor,gill size,bruises,population,habitat,spore print color
21.902573,17.851461,1,spicy,narrow,no,several,leaves,white
13.26321,-2.1086137,1,spicy,narrow,no,several,paths,white
6.420493,24.033821,0,none,broad,no,scattered,grasses,white
-0.99183124,23.585676,0,none,broad,no,numerous,grasses,white
6.5472403,24.048637,0,none,broad,no,scattered,grasses,white
22.174084,11.946448,1,foul,narrow,no,several,leaves,white
12.94074,-1.9771103,1,spicy,narrow,no,several,paths,white
6.4522853,24.131763,0,none,broad,no,scattered,grasses,white
6.330453,24.182383,0,none,broad,no,scattered,grasses,white
27.16326,1.0692495,1,foul,narrow,no,several,woods,white
6.583184,24.0653,0,none,broad,no,scattered,grasses,white
13.153577,-1.9198052,1,spicy,narrow,no,several,paths,white
19.507156,3.7171178,1,foul,narrow,no,several,paths,white
27.179062,1.0225909,1,foul,narrow,no,several,woods,white
6.363666,24.041859,0,none,broad,no,scattered,grasses,white
-1.071897,23.529545,0,none,broad,no,numerous,grasses,white
13.261218,4.337625,1,fishy,narrow,no,several,paths,white
27.296387,0.97034764,1,foul,narrow,no,several,woods,white
6.320814,24.014462,0,none,broad,no,scattered,grasses,white
-0.9035497,23.660656,0,none,broad,no,numerous,grasses,white
9.61011,-10.856106,1,spicy,narrow,no,several,woods,white
-20.00457,15.593054,0,none,broad,yes,several,paths,white
18.332293,-5.0367436,1,fishy,narrow,no,several,woods,white
13.475766,4.501093,1,fishy,narrow,no,several,paths,white
22.892706,28.596607,0,none,broad,no,clustered,leaves,buff
15.025489,32.170654,0,none,broad,no,clustered,leaves,brown
22.070822,17.612602,1,spicy,narrow,no,several,leaves,white
17.90384,-5.360593,1,fishy,narrow,no,several,woods,white
9.7853,-10.665027,1,spicy,narrow,no,several,woods,white
17.860281,-5.3945875,1,fishy,narrow,no,several,woods,white
27.275242,12.776011,1,fishy,narrow,no,several,leaves,white
-0.95926476,23.619333,0,none,broad,no,numerous,grasses,white
15.011688,32.184395,0,none,broad,no,clustered,leaves,brown
-12.981477,28.043026,1,musty,broad,no,clustered,woods,white
6.4188046,24.079514,0,none,broad,no,scattered,grasses,white
14.881828,18.881866,0,none,broad,no,several,leaves,orange
6.0726304,9.933278,0,none,broad,no,several,leaves,buff
12.80365,-1.9484241,1,spicy,narrow,no,several,paths,white
-1.0194298,23.608788,0,none,broad,no,numerous,grasses,white
6.3959312,23.995514,0,none,broad,no,scattered,grasses,white
1.3352183,12.673038,0,none,broad,no,several,leaves,brown
18.195597,-5.434491,1,fishy,narrow,no,several,woods,white
22.162033,17.91384,1,spicy,narrow,no,several,leaves,white
9.635553,-10.796097,1,spicy,narrow,no,several,woods,white
13.787633,4.1415935,1,fishy,narrow,no,several,paths,white
-0.87452084,23.670834,0,none,broad,no,numerous,grasses,white
9.696018,-10.450296,1,spicy,narrow,no,several,woods,white
12.876203,-2.354129,1,spicy,narrow,no,several,paths,white
21.988949,17.590279,1,spicy,narrow,no,several,leaves,white
6.5951524,24.041746,0,none,broad,no,scattered,grasses,white
-8.990033,14.916327,0,none,broad,no,clustered,leaves,yellow
22.173471,11.814931,1,foul,narrow,no,several,leaves,white
13.124,-2.0935326,1,spicy,narrow,no,several,paths,white
14.884395,18.884659,0,none,broad,no,several,leaves,orange
18.152933,-5.405596,1,fishy,narrow,no,several,woods,white
13.740715,4.111204,1,fishy,narrow,no,several,paths,white
22.033072,17.49928,1,spicy,narrow,no,several,leaves,white
13.117137,-2.1171787,1,spicy,narrow,no,several,paths,white
12.949893,-2.050567,1,spicy,narrow,no,several,paths,white
17.977436,-5.340377,1,fishy,narrow,no,several,woods,white
9.820989,-10.615251,1,spicy,narrow,no,several,woods,white
17.959488,-5.3817396,1,fishy,narrow,no,several,woods,white
-16.077364,4.6242237,0,none,broad,yes,solitary,paths,white
18.13668,-5.369383,1,fishy,narrow,no,several,woods,white
-12.979352,28.045135,1,musty,broad,no,clustered,woods,white
22.267902,12.020834,1,foul,narrow,no,several,leaves,white
6.44522,24.140116,0,none,broad,no,scattered,grasses,white
27.274345,0.99042976,1,foul,narrow,no,several,woods,white
13.724246,4.385938,1,fishy,narrow,no,several,paths,white
13.1571455,-1.8971802,1,spicy,narrow,no,several,paths,white
17.964659,-5.087198,1,fishy,narrow,no,several,woods,white
27.244686,0.85526913,1,foul,narrow,no,several,woods,white
-16.067532,4.614207,0,none,broad,yes,solitary,paths,white
22.424429,12.07809,1,foul,narrow,no,several,leaves,white
27.15756,0.75416386,1,foul,narrow,no,several,woods,white
27.131601,13.062716,1,fishy,narrow,no,several,leaves,white
27.194607,12.9402075,1,fishy,narrow,no,several,leaves,white
19.626247,3.559933,1,foul,narrow,no,several,paths,white
15.022795,32.173088,0,none,broad,no,clustered,leaves,brown
9.8118,-10.707176,1,spicy,narrow,no,several,woods,white
13.065015,-2.1500034,1,spicy,narrow,no,several,paths,white
26.959568,0.86350393,1,foul,narrow,no,several,woods,white
13.074323,-2.190075,1,spicy,narrow,no,several,paths,white
22.021059,11.977356,1,foul,narrow,no,several,leaves,white
27.235405,12.767447,1,fishy,narrow,no,several,leaves,white
6.4791327,24.12694,0,none,broad,no,scattered,grasses,white
13.243453,-2.0816045,1,spicy,narrow,no,several,paths,white
22.117323,17.63229,1,spicy,narrow,no,several,leaves,white
-0.8587252,23.63046,0,none,broad,no,numerous,grasses,white
1.3352171,12.672818,0,none,broad,no,several,leaves,brown
-12.96804,28.05616,1,musty,broad,no,clustered,woods,white
9.759638,-10.634411,1,spicy,narrow,no,several,woods,white
22.335516,11.965517,1,foul,narrow,no,several,leaves,white
19.661652,3.7291405,1,foul,narrow,no,several,paths,white
27.371187,12.82052,1,fishy,narrow,no,several,leaves,white
13.300685,4.4159136,1,fishy,narrow,no,several,paths,white
27.309607,12.82021,1,fishy,narrow,no,several,leaves,white
-1.0437096,23.622992,0,none,broad,no,numerous,grasses,white
19.784151,3.557764,1,foul,narrow,no,several,paths,white
-13.004142,28.020433,1,musty,broad,no,clustered,woods,white
12.881365,-2.2242725,1,spicy,narrow,no,several,paths,white
21.998281,17.621395,1,spicy,narrow,no,several,leaves,white
6.555602,24.066223,0,none,broad,no,scattered,grasses,white
17.896404,-5.377472,1,fishy,narrow,no,several,woods,white
13.643437,4.192207,1,fishy,narrow,no,several,paths,white
22.375475,11.918424,1,foul,narrow,no,several,leaves,white
13.428311,4.531228,1,fishy,narrow,no,several,paths,white
27.11656,0.92974555,1,foul,narrow,no,several,woods,white
27.052748,0.7815892,1,foul,narrow,no,several,woods,white
-1.0117178,23.580248,0,none,broad,no,numerous,grasses,white
-12.994883,28.029642,1,musty,broad,no,clustered,woods,white
18.307278,-5.2484183,1,fishy,narrow,no,several,woods,white
19.851013,3.5789316,1,foul,narrow,no,several,paths,white
19.839687,3.567567,1,foul,narrow,no,several,paths,white
21.963709,17.67485,1,spicy,narrow,no,several,leaves,white
-20.00444,15.592613,0,none,broad,yes,several,paths,white
17.840456,-5.4037757,1,fishy,narrow,no,several,woods,white
13.443393,4.2197175,1,fishy,narrow,no,several,paths,white
-1.0976692,23.48585,0,none,broad,no,numerous,grasses,white
9.494731,-10.446702,1,spicy,narrow,no,several,woods,white
18.26861,-5.4793067,1,fishy,narrow,no,several,woods,white
9.656372,-10.743699,1,spicy,narrow,no,several,woods,white
-0.8941328,23.693436,0,none,broad,no,numerous,grasses,white
12.981297,-2.0901423,1,spicy,narrow,no,several,paths,white
13.03143,-2.1352308,1,spicy,narrow,no,several,paths,white
13.652535,4.196931,1,fishy,narrow,no,several,paths,white
22.097773,11.88381,1,foul,narrow,no,several,leaves,white
4.7076855,3.1122103,0,none,broad,no,several,leaves,yellow
18.128492,-5.2908354,1,fishy,narrow,no,several,woods,white
18.339825,-5.2459507,1,fishy,narrow,no,several,woods,white
17.992487,-5.2549243,1,fishy,narrow,no,several,woods,white
22.260206,11.792959,1,foul,narrow,no,several,leaves,white
6.0538726,9.951946,0,none,broad,no,several,leaves,buff
6.336257,24.12948,0,none,broad,no,scattered,grasses,white
1.3350664,12.673095,0,none,broad,no,several,leaves,brown
-0.9776204,23.637358,0,none,broad,no,numerous,grasses,white
18.18183,-5.5078173,1,fishy,narrow,no,several,woods,white
27.237938,0.86764234,1,foul,narrow,no,several,woods,white
9.492374,-10.92764,1,spicy,narrow,no,several,woods,white
13.734833,4.2722344,1,fishy,narrow,no,several,paths,white
-1.0403764,23.53085,0,none,broad,no,numerous,grasses,white
9.669497,-10.641054,1,spicy,narrow,no,several,woods,white
-0.8674679,23.643711,0,none,broad,no,numerous,grasses,white
27.090286,0.7675658,1,foul,narrow,no,several,woods,white
22.325865,11.999326,1,foul,narrow,no,several,leaves,white
-13.014115,28.010443,1,musty,broad,no,clustered,woods,white
9.5638485,-10.678098,1,spicy,narrow,no,several,woods,white
21.995186,17.572905,1,spicy,narrow,no,several,leaves,white
22.068008,17.728539,1,spicy,narrow,no,several,leaves,white
19.701727,3.7064161,1,foul,narrow,no,several,paths,white
22.227314,11.886677,1,foul,narrow,no,several,leaves,white
9.776795,-10.656129,1,spicy,narrow,no,several,woods,white
6.4258895,23.988895,0,none,broad,no,scattered,grasses,white
13.637448,4.195027,1,fishy,narrow,no,several,paths,white
27.474863,12.906295,1,fishy,narrow,no,several,leaves,white
22.188543,17.729036,1,spicy,narrow,no,several,leaves,white
13.263788,4.3188796,1,fishy,narrow,no,several,paths,white
-0.9314581,23.71046,0,none,broad,no,numerous,grasses,white
22.3185,17.784565,1,spicy,narrow,no,several,leaves,white
9.540877,-10.625874,1,spicy,narrow,no,several,woods,white
9.65283,-10.523373,1,spicy,narrow,no,several,woods,white
6.395915,24.032812,0,none,broad,no,scattered,grasses,white
13.705031,4.248635,1,fishy,narrow,no,several,paths,white
13.491433,4.5203047,1,fishy,narrow,no,several,paths,white
18.298304,-5.0596113,1,fishy,narrow,no,several,woods,white
-13.0046,28.020025,1,musty,broad,no,clustered,woods,white
6.5186815,23.994923,0,none,broad,no,scattered,grasses,white
19.372011,3.464526,1,foul,narrow,no,several,paths,white
22.355568,11.927742,1,foul,narrow,no,several,leaves,white
-0.91105497,23.69314,0,none,broad,no,numerous,grasses,white
22.190187,11.7289505,1,foul,narrow,no,several,leaves,white
22.17247,17.908693,1,spicy,narrow,no,several,leaves,white
-8.991212,14.915097,0,none,broad,no,clustered,leaves,yellow
22.217985,11.91843,1,foul,narrow,no,several,leaves,white
22.278526,17.786531,1,spicy,narrow,no,several,leaves,white
22.906345,28.610214,0,none,broad,no,clustered,leaves,buff
22.33799,11.79037,1,foul,narrow,no,several,leaves,white
27.248857,0.90127236,1,foul,narrow,no,several,woods,white
13.051577,-2.1935117,1,spicy,narrow,no,several,paths,white
13.023013,-2.0169315,1,spicy,narrow,no,several,paths,white
-16.077147,4.6240053,0,none,broad,yes,solitary,paths,white
15.009224,32.186626,0,none,broad,no,clustered,leaves,brown
-0.7889551,23.7349,0,none,broad,no,numerous,grasses,white
13.0596075,-2.0288637,1,spicy,narrow,no,several,paths,white
-1.0359484,23.531755,0,none,broad,no,numerous,grasses,white
13.589397,4.174211,1,fishy,narrow,no,several,paths,white
9.727531,-10.621348,1,spicy,narrow,no,several,woods,white
-8.991372,14.915147,0,none,broad,no,clustered,leaves,yellow
13.436819,4.2731857,1,fishy,narrow,no,several,paths,white
27.172302,0.91201264,1,foul,narrow,no,several,woods,white
27.219713,12.791846,1,fishy,narrow,no,several,leaves,white
13.005959,-2.093495,1,spicy,narrow,no,several,paths,white
13.248855,-2.1447258,1,spicy,narrow,no,several,paths,white
27.23807,0.7844345,1,foul,narrow,no,several,woods,white
4.6631327,3.156938,0,none,broad,no,solitary,woods,white
27.117914,0.973734,1,foul,narrow,no,several,woods,white
13.326183,-2.259293,1,spicy,narrow,no,several,paths,white
13.561201,4.1512575,1,fishy,narrow,no,several,paths,white
27.152817,0.81456935,1,foul,narrow,no,several,woods,white
-0.9650797,23.655052,0,none,broad,no,numerous,grasses,white
27.174545,0.77281827,1,foul,narrow,no,several,woods,white
6.4680686,23.976183,0,none,broad,no,scattered,grasses,white
27.213333,12.736195,1,fishy,narrow,no,several,leaves,white
-0.9599104,23.593025,0,none,broad,no,numerous,grasses,white
-8.991308,14.915191,0,none,broad,no,clustered,leaves,yellow
19.840752,3.5546124,1,foul,narrow,no,several,paths,white
22.391596,12.060575,1,foul,narrow,no,several,leaves,white
-0.883906,23.671503,0,none,broad,no,numerous,grasses,white
27.219925,12.815672,1,fishy,narrow,no,several,leaves,white
21.960352,17.606207,1,spicy,narrow,no,several,leaves,white
-1.0066677,23.653837,0,none,broad,no,numerous,grasses,white
19.481823,3.4628391,1,foul,narrow,no,several,paths,white
22.373512,11.838852,1,foul,narrow,no,several,leaves,white
22.074825,11.8292,1,foul,narrow,no,several,leaves,white
12.997214,-2.0348961,1,spicy,narrow,no,several,paths,white
13.142116,-1.9029288,1,spicy,narrow,no,several,paths,white
-0.8738298,23.606585,0,none,broad,no,numerous,grasses,white
19.833664,3.553815,1,foul,narrow,no,several,paths,white
22.333456,11.865502,1,foul,narrow,no,several,leaves,white
-1.0013375,23.575155,0,none,broad,no,numerous,grasses,white
4.717835,3.1019173,0,none,broad,no,several,leaves,yellow
-1.006459,23.571001,0,none,broad,no,numerous,grasses,white
13.1137495,-2.164594,1,spicy,narrow,no,several,paths,white
27.008074,0.9181315,1,foul,narrow,no,several,woods,white
13.010302,-2.0677428,1,spicy,narrow,no,several,paths,white
6.3545394,24.192791,0,none,broad,no,scattered,grasses,white
13.056569,-2.206933,1,spicy,narrow,no,several,paths,white
4.715253,3.1047406,0,none,broad,no,several,leaves,yellow
-1.030885,23.595095,0,none,broad,no,numerous,grasses,white
-13.00609,28.018469,1,musty,broad,no,clustered,woods,white
6.3338614,24.141237,0,none,broad,no,scattered,grasses,white
13.763543,4.140127,1,fishy,narrow,no,several,paths,white
22.891836,28.595701,0,none,broad,no,clustered,leaves,buff
-0.93895316,23.537092,0,none,broad,no,numerous,grasses,white
-8.991134,14.915122,0,none,broad,no,clustered,leaves,yellow
-0.9977346,23.603088,0,none,broad,no,numerous,grasses,white
22.508802,11.917429,1,foul,narrow,no,several,leaves,white
13.738317,4.3130608,1,fishy,narrow,no,several,paths,white
19.523365,25.691938,0,none,broad,no,clustered,leaves,orange
13.613315,4.236225,1,fishy,narrow,no,several,paths,white
13.652054,4.184387,1,fishy,narrow,no,several,paths,white
27.439579,12.9215355,1,fishy,narrow,no,several,leaves,white
22.232653,17.722105,1,spicy,narrow,no,several,leaves,white
4.709575,3.1104054,0,none,broad,no,several,leaves,yellow
6.372639,24.109991,0,none,broad,no,scattered,grasses,white
19.533585,25.70175,0,none,broad,no,clustered,leaves,orange
22.15788,17.706053,1,spicy,narrow,no,several,leaves,white
22.09069,17.70064,1,spicy,narrow,no,several,leaves,white
13.526899,4.3627987,1,fishy,narrow,no,several,paths,white
27.041079,12.81612,1,fishy,narrow,no,several,leaves,white
15.0242815,32.171597,0,none,broad,no,clustered,leaves,brown
18.24455,-5.5315595,1,fishy,narrow,no,several,woods,white
14.884261,18.884594,0,none,broad,no,several,leaves,orange
18.068277,-5.3003654,1,fishy,narrow,no,several,woods,white
6.5151396,23.988794,0,none,broad,no,scattered,grasses,white
27.179197,0.92960924,1,foul,narrow,no,several,woods,white
27.2468,1.0534313,1,foul,narrow,no,several,woods,white
6.510554,24.025646,0,none,broad,no,scattered,grasses,white
13.602167,4.3768277,1,fishy,narrow,no,several,paths,white
-0.97135687,23.586391,0,none,broad,no,numerous,grasses,white
19.619993,3.623802,1,foul,narrow,no,several,paths,white
27.133436,1.0477071,1,foul,narrow,no,several,woods,white
-0.9512424,23.706743,0,none,broad,no,numerous,grasses,white
22.130949,17.700623,1,spicy,narrow,no,several,leaves,white
-13.052356,27.972237,1,musty,broad,no,clustered,woods,white
-0.9144797,23.66022,0,none,broad,no,numerous,grasses,white
13.644324,4.400101,1,fishy,narrow,no,several,paths,white
9.590976,-10.579717,1,spicy,narrow,no,several,woods,white
27.486197,12.920594,1,fishy,narrow,no,several,leaves,white
-0.878454,23.623373,0,none,broad,no,numerous,grasses,white
6.511465,23.972229,0,none,broad,no,scattered,grasses,white
9.782669,-10.690117,1,spicy,narrow,no,several,woods,white
-1.0627714,23.527136,0,none,broad,no,numerous,grasses,white
27.288744,0.87656647,1,foul,narrow,no,several,woods,white
27.434162,12.947767,1,fishy,narrow,no,several,leaves,white
6.5694017,23.954464,0,none,broad,no,scattered,grasses,white
27.248129,12.877956,1,fishy,narrow,no,several,leaves,white
6.443219,24.087648,0,none,broad,no,scattered,grasses,white
18.055542,-5.240158,1,fishy,narrow,no,several,woods,white
-0.8403259,23.740707,0,none,broad,no,numerous,grasses,white
1.3352308,12.672639,0,none,broad,no,several,leaves,brown
9.793793,-10.723,1,spicy,narrow,no,several,woods,white
19.549152,3.4798567,1,foul,narrow,no,several,paths,white
-0.8833475,23.677715,0,none,broad,no,numerous,grasses,white
-13.000603,28.02401,1,musty,broad,no,clustered,woods,white
13.691041,4.269887,1,fishy,narrow,no,several,paths,white
22.06136,11.931497,1,foul,narrow,no,several,leaves,white
13.746185,4.1756034,1,fishy,narrow,no,several,paths,white
27.101273,0.8680799,1,foul,narrow,no,several,woods,white
22.896757,28.600851,0,none,broad,no,clustered,leaves,buff
22.00032,11.933895,1,foul,narrow,no,several,leaves,white
4.666006,3.1540709,0,none,broad,no,solitary,woods,white
-0.9168005,23.662825,0,none,broad,no,numerous,grasses,white
